     13616	   1040.71	  -2879.06	    -26.34	   3.41647	  -0.40000	   3.00000	   0.95066	   0.00000	   2.91189	    500.11	    485.34	         9	         1
     13617	   1040.68	  -2879.04	    -26.34	   3.41647	  -0.40000	   3.00000	   0.95285	   0.00000	   2.91189	    499.79	    485.56	        10	         1
     13618	   1040.56	  -2879.02	    -26.34	   3.21278	  -0.40000	   3.00000	   0.94621	   0.00000	   2.91189	    498.65	    485.69	        10	         1
     13619	   1040.43	  -2879.02	    -26.34	   3.21278	  -0.40000	   3.00000	   0.94877	   0.00000	   2.91189	    497.35	    485.74	        10	         1
     13620	   1040.29	  -2879.02	    -26.34	   3.12786	  -0.40000	   3.00000	   0.95759	   0.00000	   2.91189	    495.99	    485.77	         9	         1
     13621	   1040.16	  -2879.02	    -26.34	   3.12786	  -0.40000	   3.00000	   0.94566	   0.00000	   2.91189	    494.79	    485.77	         9	         1
     13622	   1040.05	  -2879.00	    -25.54	   3.15140	   0.40000	   3.00000	   0.95061	   0.00000	   2.91189	    493.65	    485.96	        10	         1
     13623	   1039.91	  -2878.99	    -25.54	   3.15140	   0.40000	   3.00000	   0.95244	   0.00000	   2.91189	    492.33	    486.05	        10	         1
     13624	   1039.83	  -2878.98	    -25.54	   3.12839	   0.40000	   3.00000	   0.94814	   0.00000	   2.91189	    491.59	    486.10	         9	         1
     13625	   1039.71	  -2879.01	    -25.54	   3.12839	   0.40000	   3.00000	   0.96243	   0.00000	   2.91189	    490.42	    485.86	         9	         1
     13626	   1039.62	  -2879.00	    -25.54	   3.05493	   0.40000	   3.00000	   0.96077	   0.00000	   2.91189	    489.38	    485.89	        10	         1
     13627	   1039.46	  -2879.00	    -25.54	   3.05493	   0.40000	   3.00000	   0.96158	   0.00000	   2.91189	    487.83	    485.93	        10	         1
     13628	   1039.36	  -2879.02	    -25.54	   2.88007	   0.40000	   3.00000	   0.95934	   0.00000	   2.88007	    486.87	    485.76	         9	         1
     13629	   1039.25	  -2879.01	    -25.54	   2.88007	   0.40000	   3.00000	   0.95800	   0.00000	   2.88007	    485.80	    485.85	        10	         1
     13630	   1039.15	  -2879.01	    -25.54	   2.92915	   0.40000	   3.00000	   0.96683	   0.00000	   2.88007	    484.82	    485.79	        10	         1
     13631	   1039.00	  -2879.02	    -25.54	   2.92915	   0.40000	   3.00000	   0.96610	   0.00000	   2.88007	    483.45	    485.74	        10	         1
     13632	   1038.86	  -2879.04	    -25.54	   3.01970	   0.40000	   3.00000	   0.95429	   0.00000	   2.88007	    482.01	    485.54	         9	         1
     13633	   1038.75	  -2879.04	    -25.54	   3.01970	   0.40000	   3.00000	   0.95143	   0.00000	   2.88007	    480.99	    485.52	        10	         1
     13634	   1038.63	  -2879.05	    -25.54	   3.01985	   0.40000	   3.00000	   0.95416	   0.00000	   2.88007	    479.85	    485.40	        10	         1
     13635	   1038.52	  -2879.07	    -25.54	   3.01985	   0.40000	   3.00000	   0.95219	   0.00000	   2.88007	    478.77	    485.24	        10	         1
     13636	   1038.42	  -2879.07	    -25.54	   3.00752	   0.40000	   3.00000	   0.95857	   0.00000	   2.88007	    477.83	    485.23	         9	         1
     13637	   1038.32	  -2879.08	    -25.54	   3.00752	   0.40000	   3.00000	   0.94902	   0.00000	   2.88007	    476.84	    485.14	        10	         1
     13638	   1037.96	  -2879.08	    -25.93	   2.96228	   0.01250	   3.00000	   0.94585	   0.00000	   2.88007	    475.88	    485.11	         9	         1
     13639	   1037.86	  -2879.14	    -25.93	   2.96228	   0.01250	   3.00000	   0.93263	   0.00000	   2.88007	    479.65	    484.62	         9	         1
