time_s,velocity_um_per_s,velocity_smooth_um_per_s
11.1333333333333,3.31331122142227,3.35688103344742
11.1666666666667,3.25971049328172,3.34933271199403
11.2,3.16365789079934,3.33822522368048
11.2333333333333,3.05804063086284,3.32382857782096
11.2666666666667,3.01760459636442,3.3088185768092
11.3,3.05583662848645,3.2950213866701
11.3333333333333,3.17537104131037,3.28511729803051
11.3666666666667,3.37507870278384,3.28376264603398
11.4,3.50823050126296,3.28921583954118
11.4333333333333,3.51149718781007,3.29627171187241
11.4666666666667,3.47054480593463,3.30116535000786
11.5,3.49919365711608,3.30185777264598
11.5333333333333,3.51705665294089,3.29850113799683
11.5666666666667,3.39659848230502,3.29170575273864
11.6,3.26946956707118,3.28565712773654
11.6333333333333,3.32691768007585,3.28680071384344
11.6666666666667,3.51843537669729,3.294311235684
11.7,3.65761961526941,3.30360621897706
11.7333333333333,3.74128403760152,3.31557163063592
11.7666666666667,3.77755377195332,3.33215589890156
11.8,3.72895679111288,3.35021808693038
11.8333333333333,3.5851621302237,3.36368019560591
11.8666666666667,3.38051124092066,3.36812689517833
11.9,3.272225924351,3.36590706266811
11.9333333333333,3.32016001120538,3.36378998998937
11.9666666666667,3.40215648523365,3.36561451787061
12,3.40393981292593,3.37196248440591
12.0333333333333,3.44415719008541,3.38375339794114
12.0666666666667,3.55996313183106,3.39857781134157
12.1,3.58992339751016,3.41000562189164
12.1333333333333,3.53152410440657,3.41727938465779
12.1666666666667,3.43251547702348,3.42303955078251
12.2,3.3305977316384,3.42860421214381
12.2333333333333,3.28615752056796,3.43620810846732
12.2666666666667,3.3516497803303,3.44734294793285
12.3,3.46277796718169,3.46090765922269
12.3333333333333,3.50267843942312,3.47181790582645
12.3666666666667,3.51092669390811,3.47634617219726
12.4,3.49097228576745,3.47577089834741
12.4333333333333,3.39567187755159,3.47191005467212
12.4666666666667,3.32765213776935,3.46714696573328
12.5,3.39880401759342,3.46380064441586
12.5333333333333,3.50368555952239,3.46335494130191
12.5666666666667,3.5669402153675,3.46903299907066
12.6,3.59601689373308,3.47991790995939
12.6333333333333,3.51893183366861,3.48631838174581
12.6666666666667,3.42693284877266,3.48326829748166
12.7,3.47608436318764,3.47721712241227
12.7333333333333,3.54850848949164,3.4707912708086
12.7666666666667,3.50725052569628,3.46178116260004
12.8,3.47856382002883,3.45343473023057
12.8333333333333,3.54071673535408,3.45195321706825
12.8666666666667,3.57691469705316,3.45849999893933
12.9,3.61681662515254,3.46998635563272
12.9333333333333,3.71863298135044,3.48326878797088
12.9666666666667,3.75533869977139,3.49504152845547
13,3.60801365019648,3.50184398969783
13.0333333333333,3.37089101722374,3.49940178393577
13.0666666666667,3.24007040818526,3.48873869314758
13.1,3.30959023143355,3.47939425427836
13.1333333333333,3.51142688233726,3.47872434687605
13.1666666666667,3.59913965414003,3.48427848611327
13.2,3.50642267845736,3.4901393176739
13.2333333333333,3.38562125022815,3.49345477532924
13.2666666666667,3.30188961051284,3.49179610300199
13.3,3.23409666677136,3.48417339298831
13.3333333333333,3.23036956090295,3.47509643037097
13.3666666666667,3.34565856745682,3.4695874928226
13.4,3.42101045014348,3.46725543163513
13.4333333333333,3.35845295485703,3.46601480087865
13.4666666666667,3.27050645924844,3.46410994492795
13.5,3.30049238750527,3.46083289059168
13.5333333333333,3.43260560652986,3.45846355882526
13.5666666666667,3.48890204792178,3.45586228657707
13.6,3.42327054876072,3.45010407507799
13.6333333333333,3.36022134687855,3.44481372551832
13.6666666666667,3.41068999617521,3.44427229709841
13.7,3.5039174505125,3.4452000666759
13.7333333333333,3.63509456548244,3.44808626920893
13.7666666666667,3.830069353157,3.45884689679095
13.8,3.93252304506883,3.47397887095895
13.8333333333333,3.87001372736558,3.48495543735934
13.8666666666667,3.73196496500102,3.49012377962426
13.9,3.63264796670469,3.49065149100934
13.9333333333333,3.59520948624813,3.48653737450592
13.9666666666667,3.64909320927881,3.48299585815617
14,3.73930892679453,3.48737236737611
14.0333333333333,3.74426561557865,3.49981818732127
14.0666666666667,3.71465425712748,3.51563764895268
14.1,3.7616086984152,3.5307049311854
14.1333333333333,3.8116564640589,3.54071258390945
14.1666666666667,3.75511734170941,3.54591184016177
14.2,3.68806266893699,3.55196650651109
14.2333333333333,3.65464601569016,3.56093399869315
14.2666666666667,3.6026986412959,3.57096096638592
14.3,3.52280516776172,3.5805845830856
14.3333333333333,3.42785100318112,3.58716729782821
14.3666666666667,3.41404269158815,3.58944676863259
14.4,3.50280601803458,3.59217328756229
14.4333333333333,3.54121624586673,3.59826539726261
14.4666666666667,3.46461938746521,3.60473582820317
14.5,3.41165832111135,3.60844135932337
14.5333333333333,3.47064925482348,3.60970948093316
14.5666666666667,3.52221609927643,3.61081994931165
14.6,3.45694952233961,3.61194258176428
14.6333333333333,3.27589968558232,3.60913185972107
14.6666666666667,3.09989112711948,3.59877189741921
14.7,3.03050635208106,3.5829915274715
14.7333333333333,3.02260028783315,3.56257505154986
14.7666666666667,3.09256164045303,3.53799146112639
14.8,3.27950644152324,3.5162242410082
14.8333333333333,3.46909300105698,3.50286021679792
14.8666666666667,3.51446386380304,3.49561018009132
14.9,3.44504989078342,3.48935691089394
14.9333333333333,3.44478682214179,3.4843428220904
14.9666666666667,3.49696743622378,3.47927196298856
15,3.43984556339556,3.46928985087526
15.0333333333333,3.35497671378246,3.45631355414872
15.0666666666667,3.37783492048143,3.44508624292719
15.1,3.43795178849333,3.43429767926313
15.1333333333333,3.50149075394921,3.42395882225947
15.1666666666667,3.61264273074323,3.4192096685606
15.2,3.65548731361358,3.41812382338315
15.2333333333333,3.56985731507425,3.41529753336262
15.2666666666667,3.44939215659704,3.41018731720599
15.3,3.35673576559143,3.40465167046698
15.3333333333333,3.3252170981768,3.40123054030017
15.3666666666667,3.36762620402018,3.39968332404791
15.4,3.39077609110233,3.39594899315016
15.4333333333333,3.32530543709705,3.38875196619118
15.4666666666667,3.28555455745247,3.38278313852408
15.5,3.35608961441796,3.38093084830097
15.5333333333333,3.4722192111094,3.38098318017717
15.5666666666667,3.51074155271868,3.38060069529191
15.6,3.45840823211902,3.38064931895123
15.6333333333333,3.4270377149963,3.38568725326502
15.6666666666667,3.37984282179192,3.39501897642077
15.7,3.32202028139668,3.40473610739796
15.7333333333333,3.33273255002597,3.41507384947105
15.7666666666667,3.35006063378035,3.42365714924863
15.8,3.2957861353569,3.42419980570975
15.8333333333333,3.25432596707997,3.41704090457719
